id,title,desc,loc,date,tags
29244,Men's Fellowship Breakfast,"Please join us and help us spread the word about our upcoming Men’s Fellowship Breakfast on Saturday, March 19th. The breakfast is free and open to all men; bring friends! Hot breakfast is served from 8:30-9am, following the breakfast you will hear from featured speakers on a various of health topics. FEATURED TOPICS: • Link between Diabetes, Obesity and Thyroid Disease • Quality Sleep: Why We Need It and How To Get It? • Men and Cancer: Facts, Tips and Prevention FEATURED PRESENTERS: Liselle Douyon, MD – Assistant Professor of Internal Medicine in the Division of Metabolism, Endocrinology and Diabetes at the UM Medical School. •John Sonnega, Ph.D. – U-M MHealthy THRIVE! Program •Annette Schork, RN, – Resource Nurse, Cancer Answer Line, U-M Comprehensive Cancer Center. Men’s Fellowship Breakfast Details: •Date: Saturday March 19th, 2016 •Location: Washtenaw Community College, Morris Lawrence Building (400 E. Huron River Drive, Ann Arbor, 48105) •Time: 8:30am, Breakfast; Program 9 – 11am •To register please call (734)998-7071 or click on this link: https://mens-fellowship-breakfast-xxiv.eventbrite.com","Washtenaw Community College, 4800 E Huron River Dr - Morris Lawrence Building",['2016-03-19 9:00'],"['Conference', 'Food', 'Free', 'Health & wellness', 'Talk', 'Workshop']"
29249,Academic Collaboration with the Arab and Muslim American Studies Department (AMAS),"Join us Monday, March 14th from 6-8PM in the Michigan Room of the Michigan League to connect with students and faculty about the new Arab and Muslim American Studies minor. This is an information session where you will learn about valuable social justice & cultural internship opportunities. Pizza and refreshments will be provided. All students are welcome!",Map Michigan Union - Michigan,['2016-03-14 18:00'],"['Culture', 'Food', 'Free', 'Internship', 'Muslim', 'Social impact', 'Social justice']"
29273,Detroit 101 Workshop for Student Organization Members – A Detroit Week Activity,"Does your student organization has an interest or would like to become involved or deepen your engagement in a project or activities in the City of Detroit? Then, please join Dr. Addell Austin Anderson and Feodies Shipp of the University of Michigan Detroit Center for Detroit 101 - an informational meeting to share best practices and resources for engagement with city citizens and organizations, 12 – 1 PM, Friday, March 18 in the East Quad Conference Room 1807. Lunch will be provided. Please RSVP for this event at http://goo.gl/forms/IPKP80lvXz",Map East Quadrangle - Conference room 1807,['2016-03-18 12:00'],"['Community service', 'Detroit', 'Discussion', 'Diversity', 'Education', 'Food', 'Free', 'Graduate', 'Inclusion', 'Leadership', 'Multicultural', 'Networking', 'Social impact', 'Social justice', 'Student org', 'Undergraduate', 'Workshop']"
29341,Japan Culture Festival,"The Japan Student Association would like to invite everyone to the 23rd annual Japan Culture Festival on Sunday, March 13th, from 12-4PM in the International Institute at the School of Social Work Building! There will be a variety of Japanese food to try, a bazaar, dance performances by both UM students and a children's chorus group, and traditional Japanese activities such as calligraphy, origami, etc. as well as a photo booth to document your fun memories! A portion of the proceeds will be going towards funding the transportation cost of the Yamakiya Taiko group from Fukushima, Japan. They will be performing at the Power Center on Tuesday, March 22nd for the Fukushima Tribute Concert, 5 years after the nuclear disaster.",Map School of Social Work Building - International Institute,['2016-03-13 12:00'],"['Asia', 'Children', 'Family', 'Festival', 'Food', 'Free', 'Games', 'Graduate', 'International', 'Japanese studies', 'Multicultural', 'Student org', 'Undergraduate']"
29343,LGBTQ+ Spiritual Wellness,"Bishop Dr. Yvette Flunder is founder and Senior Pastor of the City of Refuge UCC and Presiding Bishop of The Fellowship, a multi-denominational fellowship of 56 primarily African American Christian Churches. While strangers and critics only see her through the lens of her sexual orientation, Flunder is known as a leader with a ""radically inclusive"" agenda of compassion. The topic of her talk is ""LGBTQ Spiritual Wellness"". There will be a FREE dinner (Jerusalem Garden) served at 5pm for attendees!",Map William Monroe Trotter Multicultural Center - Main Lounge,['2016-03-18 17:00'],"['African american', 'Culture', 'Diversity', 'Flint', 'Food', 'Free', 'Health & wellness', 'Inclusion', 'Lecture', 'Lgbt', 'Multicultural', 'Religious', 'Social justice']"
29372,PCAP Pizza House Fundraiser,"On March 10th, mention to your server that you are eating at Pizza House to support PCAP (before you order) and 15% of your bill will donated toward PCAP's linkage project!","Pizza House 618 Church St, Ann Arbor, MI 48104",['2016-03-10 11:00'],['Food']
29407,Food Allergy Center Spring Luncheon,"Proceeds from this event will benefit the University of Michigan Mary H. Weiser Food Allergy Center, providing comprehensive care, education and research to improve quality of life and ultimately find a cure for food allergies.","Knollwood Country Club - 5050 W Maple Rd, West Bloomfield Township, MI 48322",['2016-04-20 11:30'],"['Activism', 'Community service', 'Food', 'Health & wellness', 'Medicine', 'Public health', 'Social impact']"
29408,The Event on Main,"Join us in supporting the University of Michigan Charles Woodson Clinical Research Initiative at C.S. Mott Children's Hospital, which equips U-M physician scientists with the resources necessary to push boundaries in the fight against some of the most devastating childhood conditions and diseases.",Main Street - Downtown Ann Arbor,['2016-06-23 18:00'],"['Community service', 'Food', 'Medicine', 'Networking', 'Social', 'Social impact', 'Volunteer']"
29409,Detroiters Speak - Fighting for Water and Homes,"In the first of three sessions to focus on current issues Detroit is facing, Monica Lewis-Patrick (water warrior and President and CEO, We the People of Detroit), Mark Fancher (Director of the Racial Justice Project at the American Civil Liberties Union of Michigan) and Marilyn Mullane (Executive Director, Michigan Legal Services) will address two related crises affecting Detroit residents: mass water-shut offs and mass tax foreclosures. The session will be facilitated by eliza pérez-ollin and Peter Hammer, of WSU's Detroit Equity Action Laboratory. The impacts of these newly heightened practices will be explored, with a special focus on the mass displacement of long-time African-American residents, the rapid deterioration of neighborhoods, and the threat to a stable regional water system that supplies water to a significant percentage of the state’s residents. Proposed solutions will include those that already exist but have not been implemented, such as the water affordability plan and tax relief policies, as well as other frameworks that could promote equitable access to water and home ownership for Detroit’s residents. Free bus transportation from Ann Arbor to Detroit via the MDetroit Connector Bus will be provided for this class. The Bus (Indian Trails) will depart the Central Campus Transit Center at 5:40pm, and stop directly outside of the Cass Corridor Commons right around 7pm. At the end of the class (no later than 9pm), the Bus will depart the Cass Commons Corridor and return to the Central Campus Transit Center by no later than 10pm. ***Wifi is available on the bus.***","Cass Corridor Commons, 4605 Cass Avenue, Detroit, MI",['2016-03-10 19:00'],"['Activism', 'African american', 'Alumni', 'Community service', 'Culture', 'Detroit', 'Discussion', 'Diversity', 'Economics', 'Education', 'Food', 'Free', 'Graduate', 'Health & wellness', 'Law', 'Leadership', 'Lifelong learning', 'Multicultural', 'Politics', 'Public health', 'Public policy', 'Social impact', 'Social justice', 'Undergraduate']"
29413,March Science Café: Memory,"Intertwined with time is memory. How do we sense the passing of time, and remember past events? How are short-term and long-term memories different? Is the ability to remember genetic? How do these processes change as we age and what can we do about it? Join Professor Cindy Lustig and graduate student Tiffany Jantz of the U-M Psychology Department, and Professor Geoffrey Murphy of the U-M Medical School and the Molecular and Behavioral Neuroscience Institute for a memorable evening of discussion and learning.","Conor O’Neill’s Traditional Irish Pub, 318 South Main Street, Ann Arbor",['2016-03-30 17:30'],"['Biology', 'Food', 'Free', 'Lecture', 'Museum', 'Psychology']"
29441,SACapalooza,"If you are interested in declaring a SAC major or a GMS minor and/or you just want to learn more about what these academic programs offer, join us at SACapalooza! This year, in addition to the information session provided by our SAC advisors, the FVSA (Film & Video Student Association) and React to Film will be giving presentations about their organizations.","Map North Quad - 1440, Studio A",['2016-03-18 13:00'],"['Food', 'Undergraduate']"
29522,South Quad Star Wars Dinner,Come enjoy a Star Wars themed dinner at South Quad on 3/16 from 4-9PM.,Map South Quadrangle,['2016-03-16 16:00'],['Food']
29543,In Defense of Food (Documentary Screening),"Following the film, Nutritional Sciences Lecturer Susan Aaronson will lead a short discussion. Healthy snacks will be provided. In Defense of Food debunks the daily media barrage of conflicting claims about nutrition. Traveling the globe and exploring the supermarket aisles to illustrate the principles of his bestselling “eater’s manifesto,” Michael Pollan offers a clear answer to one of the most confounding and urgent questions of our time: What should I eat to be healthy? Sponsored by: The UM Sustainable Food Systems Initiative and Student Advocates for Nutrition",UM School of Public Health 1 - 1755,['2016-03-15 16:00'],"['Film', 'Food', 'Graduate', 'Nutrition', 'Politics', 'Public health', 'Public policy', 'Social impact', 'Social justice', 'Sociology', 'Sustainability', 'Undergraduate']"
