id,title,desc,loc,date,tags
29785,"Student Recital: Luis Rangel, Sam Silverman, & Simon Lohmann, trombones","PROGRAM: Ropartz - Piece in E-flat Minor for Trombone and Piano; Lassen - Zwei Fantasiestücke; Serocki - Sonatina for Trombone and Piano; Ewazen - Eaglehawk; Znosko-Borvosky - Scherzo for Three Trombones, op. 13; Bassett - Quartet for Trombones.",Map Stearns Building - Cady Room,['2016-03-26 14:00'],"['Free', 'Music', 'North campus']"
29786,"Third Dissertation Recital: Kipp Cortez, organ","PROGRAM: Hindemith - Sonate I; Marriott - Stained Glass Windows; Marriott - Moonlight on the Lake; Dupré - Three Preludes and Fugues, op. 7.","Kirk in the Hills Presbyterian Church, 1340 W Long Lake Rd, Bloomfield Hills, MI 48302",['2016-04-03 15:00'],"['Free', 'Music']"
29787,"Senior Recital: John Matthew West, euphonium","PROGRAM: Schumann - Five Pieces in Folk Style; Bach - Suite no. 4 in E-flat Major for Violoncello Solo, BWV 1010; Horovitz - Concerto for Euphonium; Oberheu - Kicking the Clutch",Map Earl V. Moore Building - Britton Recital Hall,['2016-04-03 19:30'],"['Free', 'Music', 'North campus']"
29797,Study Break for Grads,"Join other grad students for free food, massages, decorative candle making, a chocolate fountain, giveaways, and more! The first 25 guests will receive a stress relief-themed gift basket. We will be raffling off a Fit Bit, stress relief gift baskets, and more! Thursday, March 31st from 7-9pm in the Pendleton Room of the Michigan Union (2nd Floor).",Map Michigan Union - Pendleton Room,['2016-03-31 19:00'],"['Food', 'Free', 'Graduate school', 'Social']"
29799,"Guest Recital: Vadim Monastyrski, piano","Vadim Monastyrski is the guest faculty for the winter semester, from the Jerusalem Academy of Music and Dance and former faculty of the St. Petersburg Conservatory. The program will feature works by Shostakovich, Scriabin, and Liszt.",Map Earl V. Moore Building - Britton Recital Hall,['2016-03-27 19:00'],"['Free', 'Music', 'North campus']"
29800,"EXCEL Panel: Timothy McAllister, Michael Haithcock, and Michael Daugherty","Three of our acclaimed faculty discuss the process of envisioning, commissioning, and successfully implementing a collaborative project, using their recent recording collaboration as a case study. RSVP at bit.ly/1KLufSg",Map Earl V. Moore Building - Room 2044,['2016-03-28 18:30'],"['Free', 'Music', 'North campus']"
29801,"EXCEL Talk: Rachel Barton Pine, violin","Rachel Barton Pine discusses the life of a touring artist today, the skills one needs for maintaining a resilient and satisfying performance career, and how harnessing social and educational goals broaden one's opportunities while creating vibrant social impact. RSVP at bit.ly/1KLufSg",Map Walgreen Drama Center - Stamps Auditorium,['2016-04-04 18:30'],"['Dance', 'Free', 'Music', 'North campus', 'Theater']"
29802,Strings Master Class and Discussion: Rachel Barton Pine,"Rachel Barton Pine conducts a strings masterclass with top SMTD student students, followed by an engaging discussion with Evan Ware on Pine's black composers publishing project Masterclass 2:30-4:00 PM Discussion 4:00-4:30 PM",Map Earl V. Moore Building - Britton Recital Hall,['2016-04-05 14:30'],"['Free', 'Music', 'North campus']"
29803,"Masters Recital: Alexander Michael Bullard, clarinet",PROGRAM: Debussy - Première Rhapsodie; Weinberg - Sonate für Klarinette und Klavier; Strauss - Till for Two.,Map Earl V. Moore Building - McIntosh Theatre,['2016-03-26 17:00'],"['Free', 'Music', 'North campus']"
29804,"Masters Recital: Michael Bechtel, violin","PROGRAM: Sinding - Suite in A Minor, op. 10; Ravel - Tzigane; Brahms - Sonata no. 3 in D Minor for Violin and Piano, op. 108.",Map Walgreen Drama Center - Stamps Auditorium,['2016-03-21 20:00'],"['Free', 'Music', 'North campus']"
29805,"Senior Recital: Tomer Eres, tenor","PROGRAM: Schumann - selections from Dichterliebe, op. 48; Mozart - Se il tuo duol; Donizetti - Una parola, o Adina; Burleigh - Passionale; Hahn - selections from 7 Chansons grises; Belinni - Tre Ariette.",Map Earl V. Moore Building - Britton Recital Hall,['2016-03-26 20:00'],"['Free', 'Music', 'North campus']"
29806,Cavani String Quartet Master Class,The Cavani String Quartet of the Cleveland Institute of Music present a master class.,Map Earl V. Moore Building - Glenn E. Watkins Lecture Hall,['2016-03-23 16:00'],"['Free', 'Music', 'North campus']"
29809,A/PIA Heritage Month Kick-Off,"History & Hope: Honoring A/PIA Heroes, leveraging our legacies. We're Kicking Off Heritage Month officially When: Wednesday March 23rd at 7PM Where: Rackham Assembly Hall Join the A/PIA Community for an evening of getting to know our community and preview of events throughout the next four weeks.",Map Rackham Graduate School (Horace H.) - Assembly Hall,['2016-03-23 19:00'],"['Culture', 'Diversity', 'Free', 'Inclusion', 'Mesa', 'Multicultural', 'Networking', 'Social', 'Social justice', 'Storytelling', 'Student org']"
29810,Asian American Alumni Panel,MP & Arise Mentorship Programs invites you to this years Asian American Alumni Panel. When: Tuesday March 22nd at 7PM Where: The Career Center RSVP Here: Facebook RSVP Ask questions and get insight into college and career experience of Asian American Alumni!,Map Rackham Graduate School (Horace H.) - Assembly Hall,['2016-03-22 19:00'],"['Alumni', 'Culture', 'Diversity', 'Free', 'Graduate school', 'Inclusion', 'Leadership', 'Mesa', 'Multicultural', 'Networking', 'Social', 'Social justice']"
29812,An Evening with Leila Abdelrazaq,"Zines have long been important political tools for activists and artists from marginalized communities seeking alternative approaches to publishing and distributing their creative work. In this workshop, Leila Abdelrazaq and Noura Ballout will guide participants in the creation of a collective zine. Tuesday March 22nd 6PM - 7:30PM Michigan League - Vandenberg Room Abdelrazaq and Ballout will first explain how the personal and political collide in their own work. Then, participants will use personal experiences and stories as a jumping-off point to create content for the zine, employing writing, collage, and/or illustration to make their pages. Through this workshop, participants have the opportunity to unpack zines as a site for expression, resistance, dialogue, and community building.",Map Michigan League - Vandenberg Room,['2016-03-22 18:00'],"['Culture', 'Discussion', 'Diversity', 'Free', 'Inclusion', 'Lecture', 'Mesa', 'Multicultural', 'Social', 'Social impact', 'Social justice']"
29814,Self-Defense Seminar,"Join us for a 3 hour Self-Defense Seminar that will focus on creating a space to allow its participants to empower themselves by learning universally effective martial arts techniques. The seminar will focus primarily on how to defend from attacks that are common in Islamaphobic harassment, such as shoves, strikes to the face, and scarf grabbing. Come dressed in your regular clothing not loose gym outfits. This event is open to people of all gender identities. Friday April 1st 4PM - 7PM Michigan League - Vandenberg Room Maryam Aziz is a doctoral student at the university of Michigan. She is a 2nd degree Black Belt in Goju-Ryu Karatedo under the New Jersey State Black Belt Association run by Hanshi Anthony D. Lingo. Maryam has been participating in martial arts since she was 13-years-old and has been an assistant instructor for 9.5 years. She has been organizing and conducting self-defense seminars for Muslim women since 2011.",Map Michigan League - Vandenberg Room,['2016-04-01 16:00'],"['Diversity', 'Free', 'Inclusion', 'Mesa', 'Multicultural', 'Muslim', 'Social', 'Social impact', 'Social justice']"
29818,UMSI-CDO Women in Information Career Series,"U-M alumna Erin Teague will discuss ""Getting Your Worth in the Tech Industry"" as keynote speaker of the UMSI-CDO Career Series: Women in Information. While the series focuses on career paths and success strategies for women, this event is open to all. About the speaker: Erin Teague is a director of product management at Yahoo, where she is responsible for new user growth of Yahoo's fantasy and sports products. Prior to Yahoo, she worked as a product manager at Path and Twitter, where she focused on user growth, product strategy and analytics. She began her career at Morgan Stanley, where she designed algorithms embedded in electronic trading applications as a software engineer and product manager in the firm’s Algorithmic Trading Technology group. In 2015, Teague was recognized as one of the “100 Most Influential Women in Silicon Valley” by Silicon Valley Business Journal, “The Next Generation of Tech Stars” by Refinery29, “40 Under 40 Tech Diversity - Silicon Valley” by theREGISTRY Bay Area, and one of “10 Black Women Making Major Moves in Tech” by BET Networks. She has also been named one of Glamour Magazine’s “35 Women Under 35 Who Are Changing the Tech Industry” and one of Business Insider's ""Silicon Valley 100."" In addition, Teague serves on the board of several Silicon Valley startups as well as the Wells Fargo Advisory Board, University of Michigan’s Computer Science and Engineering National Advisory Board, and the Code2040 Advisory Board. Originally from Michigan, she holds a MBA from Harvard Business School, where she was a Morgan Stanley Fellow, and a BSE in computer engineering from the University of Michigan, where she graduated with honors as an Intel Scholar.",Map North Quad - 1255,['2016-04-01 12:00'],"['Career', 'Diversity', 'Free', 'Inclusion', 'Information and technology', 'Lecture']"
29836,Campus Philharmonia Orchestra and Campus Symphony Orchestra,"Featuring condcutors Adrian Slywotzky, Diego Piedra, Todd Craven, Niklas Tamm, Victor Huls, Rotem Weinberg, and Jennifer Wong, Concerto Competition winner.",Map Hill Auditorium,['2016-04-05 19:30'],"['Free', 'Music']"
29837,"Masters Recital: Katherine Stephen, trumpet",PROGRAM: Dello Joio - Sonata for Trumpet and Piano; Friedman - She Walks in Beauty; Atka - Hope; Toronto; Bowles - Music for a Farce.,Map Earl V. Moore Building - McIntosh Theatre,['2016-03-22 20:00'],"['Free', 'Music', 'North campus']"
29838,"Student Recital: Annie Jeng, piano","PROGRAM: Chopin - Fantasie in F Minor, op. 49; Schubert - Fantasia in F Minor for Piano Four-Hands, D 940; Bartók - Suite op. 14; Crumb - Selections from Makrokosmos Vol. I & II, Twelve Fantasy-Pieces after the Zodiac; Adams - Hallelujah Junction.",Map Earl V. Moore Building - Britton Recital Hall,['2016-03-27 16:30'],"['Free', 'Music', 'North campus']"
29839,Vocal Studio Recital,"Students of Prof. Stephen West will present two recitals, one half of the class on each date, featuring their finest operatic, art song and musical theater repertoire from this year's work.",Map Walgreen Drama Center - Stamps Auditorium,"['2016-03-23 16:40', '2016-04-13 16:40']","['Free', 'Music', 'North campus']"
29853,University of Michigan Cycling: Criterium,The University of Michigan cycling team is hosting a criterium race for the MidWest Collegiate Cycling Conference. The course is an 0.8-mile loop and will be run clockwise. Racers will compete for 30 to 60 minutes. Contact Cat Culkin (cculkin@umich.edu) with questions.,"Varsity & Highland Dr., Ann Arbor, MI",['2016-04-03 9:00'],"['Athletics', 'Fitness', 'Free', 'Rec sports']"
29861,Detroiters Speak - Land Grabs: Whose Detroit is Developing?,"The second of three sessions will focus on current issues Detroit is facing. The speakers will provide a range of perspectives on current development practices in Detroit. The session will be facilitated by Peter Hammer and Eliza Pérez-Ollin.We will explore the use of governmental actions and public funds for the benefit of private development, taking a look at the impacts of mechanisms such tax abatements, blight removal and other authorities on residents, who should expect to benefit from any publicly-supported development. Programs designed to increase benefits to long-term community members, such as a community benefits ordinance and planning processes that place community at the forefront of development will be discussed. Speakers: Sarida Scott (Executive Director, Community Development Advocates of Detroit-CDAD), Rashida Tlaib (Sugar Law Center), and Rev. Joan Ross (Chair of EDC/CBA Coalition).","Cass Corridor Commons (4605 Cass Ave. Detroit, MI)",['2016-03-24 19:00'],"['Detroit', 'Diversity', 'Environment', 'Food', 'Free', 'Inclusion', 'Lecture', 'Social justice']"
29863,Talking to Ourselves: Democracy and the Law,"This year's Law & Ethics Lecture will be delivered by Seana Shiffrin, Professor of Philosophy and Professor of Law & Social Justice at UCLA. Professor Shiffrin will deliver her lecture, and a moderated discussion will follow. This event is free and open to the public. Lunch will be served.",Map Hutchins Hall - 250,['2016-04-11 11:45'],"['Discussion', 'Free', 'Graduate', 'Law', 'Lecture', 'Philosophy', 'Politics', 'Pre law', 'Scholarship']"
